loteNo;departamento_anonym;empresa_anonym;granja_anonym;proveedorCorregido_anonym;fabricaAlimento;genética;duracionCeba;edadFinal;edadInicial;pesoInicial;pesoFinal;fechaSalida;anioSalida;semesreSalida;anioSemestreSalida;asesor;numFinalAnimales;numInicialAnimales;mortalidad;conversionAlimenticia
608b3e6eff4b808aecb39bbc;dp_3;em_33;gr_34;pn_7;pp_8;lg_0;78.2;151;72.8;31.194;110.2414;1/05/2019;2019;1;2019-S1;rt_16;729;763;4.46;2.1384
608b3e6eff4b808aecb39bc7;dp_3;em_32;gr_33;pn_1;pp_8;lg_0;74;158;84;41.1249;124.9489;1/03/2019;2019;1;2019-S1;rt_16;1682;1689;0.41;2.0761
608b3e6eff4b808aecb39bc8;dp_3;em_32;gr_33;pn_1;pp_8;lg_0;77;160;83;40.5673;126.4931;1/04/2019;2019;1;2019-S1;rt_16;2172;2191;0.87;1.9421
608b3e6eff4b808aecb39bc9;dp_3;em_32;gr_33;pn_1;pp_8;lg_0;81;154;73;31.6559;113.6851;1/05/2019;2019;1;2019-S1;rt_16;1013;1017;0.39;2.2561
608b3e6eff4b808aecb39bcb;dp_3;em_32;gr_33;pn_1;pp_8;lg_0;81;154;73;32.2342;116.0902;1/06/2019;2019;1;2019-S1;rt_16;2416;2489;2.93;2.1723
608b3e6eff4b808aecb39bcd;dp_3;em_32;gr_33;pn_1;pp_8;lg_0;72;146;74;31.7828;108.0915;1/07/2019;2019;2;2019-S2;rt_16;1006;1022;1.57;2.1665
608b3e6eff4b808aecb39bce;dp_3;em_32;gr_33;pn_1;pp_8;lg_0;77;150;73;33.2042;112.4257;1/08/2019;2019;2;2019-S2;rt_16;2065;2086;1.01;2.1635
608b3e6eff4b808aecb39bd0;dp_3;em_32;gr_33;pn_1;pp_8;lg_0;80;156;76;33.7949;115.2692;1/09/2019;2019;2;2019-S2;rt_16;1044;1058;1.32;2.3029
608b3e6eff4b808aecb39be0;dp_3;em_34;gr_35;pn_6;pp_8;lg_0;83.2;150.3;67.1;29.3636;107.4491;1/02/2020;2020;1;2020-S1;rt_16;163;165;1.21;2.2511
608b3e6eff4b808aecb39be1;dp_3;em_34;gr_35;pn_6;pp_8;lg_0;94.6;164.8;70.2;29.6864;109.6797;1/04/2020;2020;1;2020-S1;rt_16;433;440;1.59;2.2109
608b3e6eff4b808aecb39be3;dp_3;em_34;gr_35;pn_6;pp_8;lg_0;84.7;154.7;70;30.6159;118.735;1/05/2020;2020;1;2020-S1;rt_16;203;207;1.93;2.211
608b3e6eff4b808aecb39be5;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;83.7;158.7;75;31.7746;115.4176;1/01/2020;2020;1;2020-S1;rt_16;188;193;2.59;2.2542
608b3e6eff4b808aecb39be6;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;80.5;151.5;71;30.8;111.3743;1/02/2020;2020;1;2020-S1;rt_16;187;190;1.58;2.3019
608b3e6eff4b808aecb39be7;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;83.9;153.4;69.5;27.6022;103.5184;1/03/2020;2020;1;2020-S1;rt_16;353;357;1.12;2.1118
608b3e6eff4b808aecb39be8;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;105.5;176.5;71;30.2658;105.5498;1/04/2020;2020;1;2020-S1;rt_16;217;222;2.25;2.2687
608b3e6eff4b808aecb39be9;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;84.1;155.4;71.3;28.4;114.2112;1/05/2020;2020;1;2020-S1;rt_16;214;218;1.83;2.1764
608b3e6eff4b808aecb39beb;dp_3;em_35;gr_37;pn_7;pp_8;lg_0;81.19;150.69;69.5;27.2891;104.7684;1/08/2020;2020;2;2020-S2;rt_17;285;294;3.06;2.2806
608b3e6eff4b808aecb39bec;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;87.6;157.7;70.1;26.4232;105.0559;1/06/2020;2020;1;2020-S1;rt_16;202;203;0.49;2.023
608b3e6eff4b808aecb39bee;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;85.1;152.9;67.8;25.7906;100.4364;1/07/2020;2020;2;2020-S2;rt_16;275;277;0.72;2.2211
608b3e6eff4b808aecb39bef;dp_3;em_34;gr_35;pn_6;pp_8;lg_0;83.9;153.9;70;28.2554;108.1922;1/06/2020;2020;1;2020-S1;rt_16;231;231;0;2.1077
608b3e6eff4b808aecb39bf0;dp_3;em_34;gr_35;pn_6;pp_8;lg_0;84.3;153.6;69.3;27.7729;105.7417;1/07/2020;2020;2;2020-S2;rt_16;362;369;1.9;2.209
608b3e6eff4b808aecb39bf4;dp_3;em_34;gr_35;pn_6;pp_8;lg_0;88;157;69;26.3744;103.23;1/08/2020;2020;2;2020-S2;rt_16;207;211;1.9;2.1666
608b3e6eff4b808aecb39bf6;dp_3;em_34;gr_35;pn_6;pp_8;lg_0;83.5;153.4;69.9;26.7067;104.3137;1/09/2020;2020;2;2020-S2;rt_16;219;225;2.67;2.1241
608b3e6eff4b808aecb39bf8;dp_3;em_34;gr_35;pn_6;pp_8;lg_0;83;152;69;28.5205;112.7448;1/11/2020;2020;2;2020-S2;rt_16;145;146;0.68;2.0519
608b3e6eff4b808aecb39bf9;dp_3;em_35;gr_37;pn_7;pp_8;lg_0;83.59;152.79;69.2;23.7979;103.7218;1/09/2020;2020;2;2020-S2;rt_17;284;292;2.74;2.273
608b3e6eff4b808aecb39bfa;dp_3;em_35;gr_37;pn_7;pp_8;lg_0;92.55;160.9;68.35;27.767;107.5028;1/10/2020;2020;2;2020-S2;rt_17;543;558;2.69;2.3209
608b3e6eff4b808aecb39bfc;dp_3;em_35;gr_37;pn_7;pp_8;lg_0;81.1;150.1;69;29;105.9757;1/12/2020;2020;2;2020-S2;rt_17;272;277;1.81;2.2489
608b3e6eff4b808aecb39bfe;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;75.9;152.1;76.2;31.7114;104.2775;1/09/2020;2020;2;2020-S2;rt_16;173;176;1.7;2.18
608b3e6eff4b808aecb39c00;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;80.4;153.8;73.4;29.2351;112.4902;1/10/2020;2020;2;2020-S2;rt_16;205;205;0;2.053
608b3e6eff4b808aecb39c01;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;78;149.5;71.5;29.7;108.9231;1/11/2020;2020;2;2020-S2;rt_16;221;223;0.9;2.0219
608b3e6eff4b808aecb39c02;dp_3;em_34;gr_36;pn_6;pp_8;lg_0;78.9;151;72.1;28.9521;106.4329;1/12/2020;2020;2;2020-S2;rt_16;231;234;1.28;2.1582
608b3e6eff4b808aecb39c09;dp_3;em_33;gr_34;pn_6;pp_8;lg_0;61.4;145;83.6;40.3568;104.5101;1/07/2020;2020;2;2020-S2;rt_16;694;695;0.14;2.2175
608b3e6eff4b808aecb39c0b;dp_3;em_33;gr_34;pn_6;pp_8;lg_0;71.1;150;78.9;36.1254;105.3952;1/08/2020;2020;2;2020-S2;rt_16;582;590;1.36;2.2475
608b3e6eff4b808aecb39c0c;dp_3;em_33;gr_34;pn_6;pp_8;lg_0;75.9;152;76.1;35.2729;107.5781;1/09/2020;2020;2;2020-S2;rt_16;626;634;1.26;2.2098
608b3e6eff4b808aecb39c0e;dp_3;em_33;gr_34;pn_6;pp_8;lg_0;78.8;150;71.2;27.0589;86.4326;1/11/2020;2020;2;2020-S2;rt_16;927;951;2.52;2.4262
608b3e6eff4b808aecb39c0f;dp_3;em_33;gr_34;pn_6;pp_8;lg_0;73.8;144;70.2;30.798;104.6228;1/12/2020;2020;2;2020-S2;rt_16;782;802;2.49;2.1823
608b3e6eff4b808aecb39c11;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;67.35;144.35;77;36.896;112.5864;1/01/2020;2020;1;2020-S1;rt_18;1146;1154;0.69;2.2988
608b3e6eff4b808aecb39c13;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;74.1667;151.1667;77;38.4934;119.024;1/03/2020;2020;1;2020-S1;rt_18;814;831;2.05;2.2941
608b3e6eff4b808aecb39c14;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;76.85;153.85;77;38.5738;122.9791;1/04/2020;2020;1;2020-S1;rt_18;1624;1654;1.81;2.2887
608b3e6eff4b808aecb39c15;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;69.78;146.78;77;39.8777;109.2114;1/05/2020;2020;1;2020-S1;rt_18;1393;1414;1.49;2.3241
608b3e6eff4b808aecb39c16;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;68.54;146.08;77.54;38.0912;108.1255;1/06/2020;2020;1;2020-S1;rt_18;1386;1398;0.86;2.3289
608b3e6eff4b808aecb39c17;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;69.6333;142.7333;73.1;34.7676;101.8189;1/07/2020;2020;2;2020-S2;rt_18;1027;1037;0.96;2.2629
608b3e6eff4b808aecb39c18;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;75.2267;147.7833;72.5567;34.9483;108.4262;1/08/2020;2020;2;2020-S2;rt_18;2032;2051;0.93;2.2736
608b3e6eff4b808aecb39c1a;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;69.145;143.645;74.5;34.023;105.4931;1/09/2020;2020;2;2020-S2;rt_18;1378;1393;1.08;2.1867
608b3e6eff4b808aecb39c1b;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;65.9106;148.8439;82.9333;38.2224;110.4281;1/10/2020;2020;2;2020-S2;rt_18;1231;1243;0.97;2.2134
608b3e6eff4b808aecb39c1c;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;70.3438;151.6438;81.3;38.6696;113.4424;1/11/2020;2020;2;2020-S2;rt_18;573;578;0.87;2.173
608b3e6eff4b808aecb39c1e;dp_3;em_36;gr_38;pn_6;pp_8;lg_0;79.0274;154.7607;75.7333;36.4795;121.9465;1/12/2020;2020;2;2020-S2;rt_18;1739;1760;1.19;2.2665
608b3e6eff4b808aecb39c21;dp_3;em_37;gr_39;pn_1;pp_8;lg_4;82.23;156;73.77;32.1417;105.8483;1/02/2020;2020;1;2020-S1;rt_16;356;360;1.11;2.2841
608b3e6eff4b808aecb39c25;dp_3;em_37;gr_39;pn_6;pp_8;lg_4;82.7;156;73.3;31.469;114.1202;1/06/2020;2020;1;2020-S1;rt_16;1265;1305;3.07;2.3203
608b3e6eff4b808aecb39c26;dp_3;em_37;gr_39;pn_6;pp_8;lg_4;82.8;156;73.2;32.2129;111.994;1/07/2020;2020;2;2020-S2;rt_16;501;512;2.15;2.3001
608b3e6eff4b808aecb39c27;dp_3;em_37;gr_39;pn_6;pp_8;lg_4;85.86;160;74.14;33.6066;114.2784;1/08/2020;2020;2;2020-S2;rt_16;801;821;2.44;2.3504
608b3e6eff4b808aecb39c28;dp_3;em_37;gr_39;pn_6;pp_8;lg_4;81.5;155;73.5;32.6923;113.8025;1/09/2020;2020;2;2020-S2;rt_16;486;494;1.62;2.3586
608b3e6eff4b808aecb39c29;dp_3;em_37;gr_39;pn_6;pp_8;lg_4;80;153;73;32.2407;110.3744;1/10/2020;2020;2;2020-S2;rt_16;398;403;1.24;2.3636
608b3e6eff4b808aecb39c2b;dp_3;em_37;gr_39;pn_6;pp_8;lg_4;82.45;155;72.55;29.7399;109.8385;1/12/2020;2020;2;2020-S2;rt_16;1517;1538;1.37;2.3209
608f3371d217566674f88d72;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;72;144.9;72.9;31.8813;110.9572;1/01/2019;2019;1;2019-S1;rt_17;1378;1382;0.29;2.0323
608f3371d217566674f88d73;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;75;148.44;73.44;31.0716;112.021;1/02/2019;2019;1;2019-S1;rt_17;1717;1731;0.81;1.9401
608f3371d217566674f88d74;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;76.64;149.57;72.93;31.6108;112.4989;1/03/2019;2019;1;2019-S1;rt_17;1898;1909;0.58;2.0222
608f3371d217566674f88d75;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;79.21;152.05;72.84;31.8483;115.4169;1/04/2019;2019;1;2019-S1;rt_17;2166;2188;1.01;2.0579
608f3371d217566674f88d76;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;78.26;149.37;71.11;29.6464;117.3514;1/05/2019;2019;1;2019-S1;rt_17;1656;1677;1.25;2.1866
608f3371d217566674f88d77;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;79.31;150.75;71.44;28.9001;118.9573;1/06/2019;2019;1;2019-S1;rt_17;1827;1852;1.35;2.0143
608f3371d217566674f88d78;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;77.18;148.18;71;29.2864;115.3477;1/07/2019;2019;2;2019-S2;rt_17;1740;1767;1.53;2.1203
608f3371d217566674f88d79;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;77.46;150.14;72.68;29.403;115.5965;1/08/2019;2019;2;2019-S2;rt_17;3068;3087;0.62;2.0342
608f3371d217566674f88d7a;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;78.09;150.64;72.55;28.1742;115.0385;1/09/2019;2019;2;2019-S2;rt_17;908;913;0.55;1.9772
608f3371d217566674f88d7b;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;77.73;150.51;72.78;29.8951;114.0643;1/10/2019;2019;2;2019-S2;rt_17;2691;2716;0.92;2.1463
608f3371d217566674f88d7c;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;79.71;152.27;72.56;28.7094;117.8797;1/11/2019;2019;2;2019-S2;rt_17;2220;2240;0.89;2.1465
608f3371d217566674f88d7d;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;78.55;148.78;70.23;27.2225;115.1308;1/12/2019;2019;2;2019-S2;rt_17;1789;1798;0.5;1.9732
608f3371d217566674f88d7e;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;77.43;148.93;71.5;28.043;115.0796;1/01/2020;2020;1;2020-S1;rt_17;1896;1909;0.68;2.0223
608f3371d217566674f88d7f;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;76.68;149.21;72.53;30.9961;116.1656;1/02/2020;2020;1;2020-S1;rt_17;2264;2284;0.88;2.1164
608f3371d217566674f88d81;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;80.48;153.36;72.88;33.1677;120.4751;1/03/2020;2020;1;2020-S1;rt_17;1724;1741;0.98;2.1454
608f3371d217566674f88d82;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;80.69;153.79;73.1;33.3986;115.1674;1/04/2020;2020;1;2020-S1;rt_17;1917;1947;1.54;2.2878
608f3371d217566674f88d83;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;84.67;158.01;73.34;32.5183;118.7919;1/05/2020;2020;1;2020-S1;rt_17;3243;3278;1.07;2.2986
608f3371d217566674f88d84;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;79.01;152.47;73.46;32.0348;115.0984;1/06/2020;2020;1;2020-S1;rt_17;2652;2704;1.92;2.1187
608f3371d217566674f88d85;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;78.98;151.14;72.16;30.1114;111.5355;1/07/2020;2020;2;2020-S2;rt_17;2764;2818;1.92;2.0282
608f3371d217566674f88d86;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;78.87;152.42;73.55;30.8735;107.7111;1/08/2020;2020;2;2020-S2;rt_17;1485;1502;1.13;2.0872
608f3371d217566674f88d87;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;79.71;154.01;74.3;29.7286;114.422;1/09/2020;2020;2;2020-S2;rt_17;2635;2682;1.75;2.0401
608f3371d217566674f88d88;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;78.32;150.38;72.06;32.231;117.5614;1/10/2020;2020;2;2020-S2;rt_17;2606;2649;1.62;2.1164
608f3371d217566674f88d89;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;77.13;149.5;72.37;28.2557;113.4528;1/11/2020;2020;2;2020-S2;rt_17;2215;2241;1.16;2.0751
608f3371d217566674f88d8a;dp_3;em_38;gr_9;pn_8;pp_8;lg_0;77.73;148.9;71.17;29.5949;114.7054;1/12/2020;2020;2;2020-S2;rt_17;1755;1792;2.06;2.0382
608f3392d217566674f89ab5;dp_3;em_39;gr_40;pn_6;pp_8;lg_5;80.3;150;69.7;30.4517;105.0331;1/01/2021;2021;1;2021-S1;rt_17;756;777;2.7;2.3495
608f3392d217566674f89ab6;dp_3;em_39;gr_40;pn_6;pp_8;lg_5;83.6;152.6;69;28.8042;106.3484;1/02/2021;2021;1;2021-S1;rt_17;973;1006;3.28;2.3689
608f3392d217566674f89ab7;dp_3;em_39;gr_40;pn_6;pp_8;lg_5;81.6;150.3;68.7;27.2703;105.2521;1/03/2021;2021;1;2021-S1;rt_17;833;836;0.36;2.2942
608f3392d217566674f89aba;dp_3;em_40;gr_41;pn_6;pp_8;lg_4;86.06;159.07;73.01;31.7073;119.3448;1/01/2021;2021;1;2021-S1;rt_17;1160;1189;2.44;2.3542
608ff75fd2175666741ed715;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;82;154;72;28.51;105.9;5/01/2021;2021;1;2021-S1;rt_2;69;69;0;1.884
608ff75fd2175666741ed716;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;82;153;71;29.18;105.71;12/01/2021;2021;1;2021-S1;rt_2;38;39;2.56;1.945
608ff75fd2175666741ed717;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;80.3;151.3;71;28.29;106.75;17/01/2021;2021;1;2021-S1;rt_2;73;73;0;1.955
608ff75fd2175666741ed718;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;80.7;152.7;72;30.06;108.66;25/01/2021;2021;1;2021-S1;rt_2;62;62;0;2.044
608ff75fd2175666741ed719;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;84;156;72;30.88;108.73;5/02/2021;2021;1;2021-S1;rt_2;83;83;0;2.086
608ff75fd2175666741ed71a;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;84;157;73;32.92;117;12/02/2021;2021;1;2021-S1;rt_2;60;60;0;2.101
608ff75fd2175666741ed71b;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;81;153;72;31.79;111.5;15/02/2021;2021;1;2021-S1;rt_2;42;42;0;2.091
608ff75fd2175666741ed71c;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;82;156;74;29.46;107.33;23/02/2021;2021;1;2021-S1;rt_2;69;70;1.43;2.133
608ff75fd2175666741ed71d;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;81;152;71;28.78;108.05;2/03/2021;2021;1;2021-S1;rt_2;60;60;0;2.157
608ff75fd2175666741ed71e;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;83;156;73;30.15;112.77;11/03/2021;2021;1;2021-S1;rt_2;66;67;1.49;1.977
608ff75fd2175666741ed71f;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;83;153;70;28.09;107.32;17/03/2021;2021;1;2021-S1;rt_2;66;66;0;2.142
608ff75fd2175666741ed720;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;82;153;71;26.84;105.58;23/03/2021;2021;1;2021-S1;rt_2;74;74;0;2.087
608ff75fd2175666741ed721;dp_0;em_2;gr_2;pn_0;pp_0;lg_0;83;155;72;29.15;112.14;31/03/2021;2021;1;2021-S1;rt_2;79;79;0;1.826
60947871963d45a6498a4333;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;89.4775;160.8453;71.3678;27.5703;121.4494;1/11/2019;2019;2;2019-S2;rt_12;424;433;2.08;2.344
60947871963d45a6498a4336;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;98.2888;170.1097;71.8209;32.6194;122.8283;1/02/2020;2020;1;2020-S1;rt_12;414;422;1.9;2.3103
60947871963d45a6498a4334;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;96.9035;166.2035;69.3;30.5049;118.7147;1/12/2019;2019;2;2019-S2;rt_12;114;114;0;2.3906
60947871963d45a6498a433a;dp_2;em_41;gr_42;pn_7;pp_2;lg_1;89.9924;157.9924;68;27.7043;114.1176;1/06/2020;2020;1;2020-S1;rt_12;136;138;1.45;2.0142
60947871963d45a6498a4337;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;106.2676;176.8676;70.6;30.1;129.3507;1/03/2020;2020;1;2020-S1;rt_12;284;292;2.74;2.3044
60947871963d45a6498a4339;dp_2;em_41;gr_42;pn_7;pp_2;lg_1;99.33;165.7;66.37;26.4297;122.3651;1/05/2020;2020;1;2020-S1;rt_12;241;249;3.21;1.8613
60947871963d45a6498a433c;dp_2;em_41;gr_42;pn_7;pp_2;lg_1;92.3859;162.2414;69.8555;30.3297;126.2864;1/08/2020;2020;2;2020-S2;rt_12;433;445;2.7;2.1542
60947871963d45a6498a4340;dp_2;em_41;gr_42;pn_7;pp_2;lg_1;91.9952;162.4952;70.5;32.387;126.0967;1/12/2020;2020;2;2020-S2;rt_12;210;215;2.33;2.0659
60947871963d45a6498a433e;dp_2;em_41;gr_42;pn_7;pp_2;lg_1;86.2114;158.9114;72.7;29.7274;127.7761;1/10/2020;2020;2;2020-S2;rt_12;367;377;2.65;2.0613
60947871963d45a6498a4335;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;102.9084;178.9084;76;36.12;120.9892;1/01/2020;2020;1;2020-S1;rt_12;131;133;1.5;2.2452
60947871963d45a6498a433f;dp_2;em_41;gr_42;pn_7;pp_2;lg_1;85.2107;159.0555;73.8448;31.4896;129.0062;1/11/2020;2020;2;2020-S2;rt_12;235;240;2.08;2.0563
60947871963d45a6498a4338;dp_2;em_41;gr_42;pn_0;pp_2;lg_1;102.48;176.41;73.93;34.8104;129.4956;1/04/2020;2020;1;2020-S1;rt_12;270;279;3.23;2.4046
60947881963d45a6498a4785;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;79.7501;152.7185;72.9684;33.6655;112.7409;1/01/2019;2019;1;2019-S1;rt_12;745;748;0.4;2.1966
60947881963d45a6498a4789;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;79.842;151.3427;71.5007;34.6707;115.2128;1/05/2019;2019;1;2019-S1;rt_12;911;933;2.36;2.2801
60947881963d45a6498a4787;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;79.1802;151.915;72.7348;33.8899;111.559;1/03/2019;2019;1;2019-S1;rt_12;948;961;1.35;2.197
60947881963d45a6498a4786;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;79.5359;151.5169;71.981;33.0301;112.4102;1/02/2019;2019;1;2019-S1;rt_12;791;800;1.12;2.166
60947881963d45a6498a4788;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;81.0773;151.771;70.6937;33.7541;114.6257;1/04/2019;2019;1;2019-S1;rt_12;809;820;1.34;2.2836
60947881963d45a6498a478b;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;75.7337;149.5579;73.8242;33.7851;107.9423;1/07/2019;2019;2;2019-S2;rt_12;708;727;2.61;2.1835
60947881963d45a6498a478a;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;76.8877;149.9504;73.0627;33.7804;110.2117;1/06/2019;2019;1;2019-S1;rt_12;930;950;2.11;2.1964
60947881963d45a6498a4798;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;87.3064;161.2688;73.9624;32.4936;122.557;1/08/2020;2020;2;2020-S2;rt_12;1020;1029;0.87;1.9652
60947881963d45a6498a4792;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;88.5071;160.8264;72.3193;31.9546;123.284;1/02/2020;2020;1;2020-S1;rt_12;736;738;0.27;2.1121
60947881963d45a6498a478d;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;80.9553;153.8444;72.8891;33.8745;111.8373;1/09/2019;2019;2;2019-S2;rt_12;750;760;1.32;2.2115
60947881963d45a6498a4790;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;89.1832;161.4054;72.2222;31.1715;121.9328;1/12/2019;2019;2;2019-S2;rt_12;933;939;0.64;2.1701
60947881963d45a6498a4793;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;92.747;165.9587;73.2117;32.5364;125.2523;1/03/2020;2020;1;2020-S1;rt_12;749;759;1.32;2.1898
60947881963d45a6498a478e;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;81.1452;154.1291;72.9839;33.2514;112.9227;1/10/2019;2019;2;2019-S2;rt_12;763;768;0.65;2.1563
60947881963d45a6498a479a;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;88.2011;161.9195;73.7184;32.0784;118.2605;1/10/2020;2020;2;2020-S2;rt_12;782;791;1.14;2.2365
60947881963d45a6498a4799;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;89.2821;162.5521;73.27;31.6319;123.5632;1/09/2020;2020;2;2020-S2;rt_12;390;395;1.27;1.9745
60947881963d45a6498a4794;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;91.4893;164.7655;73.2762;32.5984;125.6988;1/04/2020;2020;1;2020-S1;rt_12;748;755;0.93;2.1979
60947881963d45a6498a4791;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;89.1832;161.4054;72.2222;31.1715;121.9328;1/01/2020;2020;1;2020-S1;rt_12;933;939;0.64;2.1701
60947881963d45a6498a4795;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;92.2686;165.8098;73.5412;31.7317;128.8437;1/05/2020;2020;1;2020-S1;rt_12;794;795;0.13;2.1159
60947881963d45a6498a478c;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;80.2192;153.3412;73.122;34;113.5948;1/08/2019;2019;2;2019-S2;rt_12;739;746;0.94;2.2075
60947881963d45a6498a4796;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;82.6603;157.0673;74.407;35.3928;121.2744;1/06/2020;2020;1;2020-S1;rt_12;674;678;0.59;2.0546
60947881963d45a6498a4797;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;78.8605;153.8305;74.97;32.8905;112.1355;1/07/2020;2020;2;2020-S2;rt_12;387;390;0.77;1.8254
60947881963d45a6498a479b;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;89.4775;162.3828;72.9053;30.4704;123.0829;1/11/2020;2020;2;2020-S2;rt_12;802;808;0.74;2.0466
60947881963d45a6498a479c;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;88.2602;160.8664;72.6062;31.619;125.0979;1/12/2020;2020;2;2020-S2;rt_12;777;784;0.89;2.0074
60947881963d45a6498a478f;dp_2;em_41;gr_43;pn_0;pp_2;lg_1;85.5796;158.6139;73.0344;32.6995;116.6992;1/11/2019;2019;2;2019-S2;rt_12;388;390;0.51;2.1509
60953db1963d45a649aa2012;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;88.2582;160.6933;72.4351;31.1243;129.9004;1/01/2021;2021;1;2021-S1;rt_12;684;695;1.58;2.0845
60953db1963d45a649aa2013;dp_2;em_41;gr_43;pn_7;pp_2;lg_1;86.2637;157.4537;71.19;33.4324;134.0028;1/02/2021;2021;1;2021-S1;rt_12;311;312;0.32;2.1342
609563cc963d45a649b7feff;dp_2;em_41;gr_42;pn_7;pp_2;lg_1;87.5508;162.0636;74.5128;30.3019;121.5128;1/01/2021;2021;1;2021-S1;rt_12;567;570;0.53;2.0773
609563cc963d45a649b7ff01;dp_2;em_41;gr_42;pn_7;pp_2;lg_1;81.2007;153.5391;72.3384;34.4048;123.2338;1/03/2021;2021;1;2021-S1;rt_12;981;1008;2.68;2.1858
609563cc963d45a649b7ff00;dp_2;em_41;gr_42;pn_7;pp_2;lg_1;85.3987;156.9487;71.55;35.4599;128.5926;1/02/2021;2021;1;2021-S1;rt_12;459;464;1.08;2.1602
